Time (sec),gpsFix,extended_solution_status,solution_age_seconds,datetime,gpsFixType,gpsNumSV,gpsNumSV_L1,gpsNumSV_MF,latx_gps,lonx_gps,ecef_velocity_x,ecef_velocity_y,ecef_velocity_z,hdop,pdop,gpsAltitude,position_north_std,position_east_std,position_down_std,velocity_north_std,velocity_east_std,velocity_down_std,unix_time_s,Time deltas (sec),Data Frequency (Hz)
47.944493,True,2,0.0,1744856331,3,22,22,0,-27.510519,153.137459,-0.008196,0.021203,-0.020029,0.685999,1.328999,63.118678,2.121171,1.927567,2.327164,0.050743,0.049845,0.058017,3329.312697,0.10095,9.90593
48.043519,True,2,0.0,1744856331,3,22,22,0,-27.510519,153.137458,0.005971,-0.01902,0.015562,0.685999,1.328999,63.232862,2.120994,1.926945,2.32699,0.050736,0.049838,0.058011,3329.411723,0.099026,10.098389
48.144371,True,2,0.0,1744856331,3,22,22,0,-27.510519,153.137459,0.009144,0.005454,0.015967,0.685999,1.328999,63.275265,2.119629,1.925715,2.326225,0.050728,0.049832,0.058005,3329.512576,0.100853,9.91546
48.2437,True,2,0.0,1744856331,3,22,22,0,-27.510519,153.137459,-0.005277,-0.003665,0.000332,0.685999,1.328999,63.407927,2.119956,1.92475,2.325475,0.050721,0.049826,0.058,3329.611905,0.099329,10.067531
48.343915,True,2,0.0,1744856331,3,22,22,0,-27.510519,153.137458,-0.019027,0.012118,-0.017231,0.685999,1.328999,63.416733,2.11799,1.92347,2.32366,0.050715,0.04982,0.057995,3329.712119,0.100215,9.978577
48.447662,True,2,0.0,1744856332,3,22,22,0,-27.510519,153.137458,0.012396,0.005034,-0.005377,0.685999,1.328999,63.372359,2.117955,1.922786,2.323135,0.05071,0.049815,0.057992,3329.815866,0.103747,9.638835
48.543919,True,2,0.0,1744856332,3,22,22,0,-27.510519,153.137458,-9.7e-05,-0.004727,-0.008368,0.685999,1.328999,63.39952,2.115862,1.921499,2.321331,0.050705,0.049811,0.057988,3329.912124,0.096257,10.388842
48.643956,True,2,0.0,1744856332,3,22,22,0,-27.510519,153.137458,0.027662,-0.029435,0.00797,0.685999,1.328999,63.450569,2.115918,1.919839,2.319825,0.049945,0.047494,0.056312,3330.01216,0.100036,9.996363
48.743932,True,2,0.0,1744856332,3,22,22,0,-27.510519,153.137459,-0.006532,0.024217,0.002557,0.685999,1.328999,63.412246,2.113752,1.918297,2.317271,0.049938,0.04748,0.056302,3330.112136,0.099976,10.002391
48.84386,True,2,0.0,1744856332,3,22,22,0,-27.510518,153.137459,-0.01673,0.01162,3e-06,0.685999,1.328999,63.445335,2.112326,1.917059,2.315697,0.049932,0.047468,0.056293,3330.212064,0.099928,10.007208
48.944907,True,2,0.0,1744856332,3,22,22,0,-27.510517,153.137459,0.003011,-0.000616,-0.004748,0.685999,1.328999,63.435399,2.111117,1.915965,2.314017,0.049925,0.047456,0.056284,3330.313112,0.101048,9.896309
49.043658,True,2,0.0,1744856332,3,22,22,0,-27.510517,153.137459,-0.018965,-0.000177,-0.011327,0.685999,1.328999,63.494272,2.109753,1.914549,2.313039,0.04992,0.047445,0.056276,3330.411862,0.09875,10.126531
49.143694,True,2,0.0,1744856332,3,22,22,0,-27.510517,153.13746,0.025585,-0.01678,0.00813,0.685999,1.328999,63.542113,2.109406,1.914354,2.312829,0.049915,0.047435,0.056269,3330.511899,0.100036,9.99636
49.243865,True,2,0.0,1744856332,3,22,22,0,-27.510517,153.13746,-0.015999,0.001139,0.004102,0.685999,1.328999,63.506998,2.109179,1.914236,2.312942,0.049663,0.046782,0.05609,3330.612069,0.100171,9.982976
49.343733,True,2,0.0,1744856332,3,22,22,0,-27.510517,153.137461,-0.01346,0.00561,-0.02234,0.685999,1.328999,63.51138,2.105759,1.912091,2.309701,0.049653,0.046761,0.05608,3330.711937,0.099868,10.013243
49.446935,True,2,0.0,1744856333,3,22,22,0,-27.510517,153.137461,-0.004744,-0.001183,0.003422,0.685999,1.328999,63.55243,2.106417,1.912607,2.31089,0.049646,0.046742,0.056072,3330.815139,0.103202,9.689688
49.543507,True,2,0.0,1744856333,3,22,22,0,-27.510517,153.137461,-0.021791,0.005876,-0.00594,0.685999,1.328999,63.674672,2.104284,1.910713,2.308107,0.049638,0.046724,0.056065,3330.911712,0.096572,10.354937
49.643654,True,2,0.0,1744856333,3,22,22,0,-27.510517,153.137461,0.015337,-0.006572,0.017057,0.685999,1.328999,63.70346,2.105035,1.910627,2.308225,0.04963,0.046707,0.056057,3331.011859,0.100147,9.985321
49.743734,True,2,0.0,1744856333,3,22,22,0,-27.510518,153.137461,0.016427,-0.009877,-0.003048,0.685999,1.328999,63.78115,2.102844,1.908723,2.305688,0.049623,0.046691,0.05605,3331.111938,0.10008,9.992048
49.84348,True,2,0.0,1744856333,3,22,22,0,-27.510517,153.137461,0.005147,0.013612,-0.009885,0.685999,1.328999,63.847562,2.102142,1.908066,2.304797,0.049617,0.046676,0.056043,3331.211684,0.099746,10.025476
49.944996,True,2,0.0,1744856333,3,22,22,0,-27.510517,153.137461,0.004324,-0.008506,0.014615,0.685999,1.328999,63.877507,2.100899,1.906702,2.304134,0.04909,0.046581,0.055878,3331.313201,0.101516,9.850617
50.043653,True,2,0.0,1744856333,3,22,22,0,-27.510518,153.13746,0.017597,-0.018415,0.035059,0.685999,1.328999,63.780211,2.101085,1.906773,2.304701,0.048906,0.046477,0.055764,3331.411857,0.098656,10.136195
50.143668,True,2,0.0,1744856333,3,22,22,0,-27.510519,153.13746,-0.037121,0.016001,-0.023704,0.685999,1.328999,63.74053,2.101176,1.906604,2.305036,0.048456,0.046411,0.05561,3331.511872,0.100015,9.998461
50.24365,True,2,0.0,1744856333,3,22,22,0,-27.510519,153.137459,-0.003718,-0.00094,0.005858,0.685999,1.328999,63.601347,2.099948,1.905749,2.304221,0.048438,0.046398,0.055601,3331.611855,0.099982,10.001786
50.343596,True,2,0.0,1744856333,3,22,22,0,-27.510519,153.137458,-0.021105,0.007963,-0.003987,0.685999,1.328999,63.527865,2.09905,1.904377,2.302572,0.048421,0.046385,0.055592,3331.711801,0.099946,10.005385
50.447639,True,2,0.0,1744856334,3,22,22,0,-27.510519,153.137458,-0.050712,0.019684,-0.039275,0.685999,1.328999,63.49899,2.097768,1.903661,2.301209,0.048405,0.046374,0.055583,3331.815844,0.104043,9.61141
50.543537,True,2,0.0,1744856334,3,22,22,0,-27.510519,153.137458,-0.002579,-0.026181,0.022829,0.685999,1.328999,63.361895,2.097001,1.90304,2.300238,0.048392,0.046363,0.055576,3331.911741,0.095897,10.427807
50.64354,True,2,0.0,1744856334,3,22,22,0,-27.510519,153.137457,-0.018019,0.001825,-0.00824,0.685999,1.328999,63.268438,2.096417,1.901818,2.299257,0.048378,0.046353,0.055569,3332.011744,0.100003,9.999734
50.743729,True,2,0.0,1744856334,3,22,22,0,-27.51052,153.137457,0.004965,-0.008163,-0.011064,0.685999,1.328999,63.18408,2.095959,1.900903,2.298719,0.048366,0.046344,0.055562,3332.111933,0.100189,9.981133
50.843864,True,2,0.0,1744856334,3,22,22,0,-27.51052,153.137457,-0.011403,-0.001978,-0.001688,0.685999,1.328999,63.094971,2.093622,1.899045,2.295797,0.048354,0.046336,0.055556,3332.212069,0.100136,9.986454
50.94465,True,2,0.0,1744856334,3,22,22,0,-27.51052,153.137456,-0.003052,0.014883,-0.014773,0.685999,1.328999,63.032154,2.093152,1.899079,2.296409,0.048345,0.046328,0.055552,3332.312855,0.100786,9.921993
51.04428,True,2,0.0,1744856334,3,22,22,0,-27.51052,153.137456,0.017505,-0.005974,-0.010858,0.685999,1.328999,62.938645,2.091773,1.897578,2.294595,0.048335,0.046321,0.055547,3332.412485,0.09963,10.037152
51.143727,True,2,0.0,1744856334,3,22,22,0,-27.51052,153.137456,-0.022606,0.008311,0.006152,0.685999,1.328999,62.845713,2.091837,1.89736,2.294485,0.048326,0.046315,0.055541,3332.511931,0.099446,10.055658
51.243919,True,2,0.0,1744856334,3,22,22,0,-27.51052,153.137456,0.009681,-0.001786,0.005988,0.685999,1.328999,62.92273,2.090974,1.896173,2.293127,0.048318,0.046309,0.055537,3332.612123,0.100192,9.980837
51.343527,True,2,0.0,1744856334,3,22,22,0,-27.510519,153.137457,0.041512,-0.01002,0.0295,0.685999,1.328999,62.93814,2.089806,1.894911,2.291153,0.048311,0.046303,0.055533,3332.711732,0.099608,10.039316
51.447566,True,2,0.0,1744856335,3,22,22,0,-27.510519,153.137457,0.002383,0.004436,-0.001971,0.685999,1.328999,63.005896,2.089121,1.894562,2.291025,0.048304,0.046298,0.05553,3332.815771,0.104039,9.611779
51.543903,True,2,0.0,1744856335,3,22,22,0,-27.510519,153.137457,0.000316,-0.012204,0.00432,0.685999,1.328999,63.125267,2.08751,1.893019,2.289258,0.048299,0.046294,0.055527,3332.912108,0.096337,10.380194
51.64322,True,2,0.0,1744856335,3,22,22,0,-27.510519,153.137458,-0.010026,0.004096,-0.015832,0.685999,1.328999,63.215382,2.087329,1.892952,2.288968,0.048293,0.04629,0.055523,3333.011424,0.099316,10.068852
51.743623,True,2,0.0,1744856335,3,22,22,0,-27.510519,153.137457,0.038107,-0.025756,0.020289,0.685999,1.328999,63.299871,2.08629,1.891705,2.287461,0.048287,0.046285,0.05552,3333.111827,0.100403,9.95982
51.844011,True,2,0.0,1744856335,3,22,22,0,-27.510519,153.137457,-0.015723,0.005376,0.008051,0.685999,1.328999,63.314282,2.086448,1.891424,2.287831,0.048283,0.046282,0.055518,3333.212215,0.100388,9.961382
51.944753,True,2,0.0,1744856335,3,22,22,0,-27.510519,153.137457,-0.035464,0.009615,-0.00547,0.685999,1.328999,63.360636,2.085788,1.890575,2.287302,0.048279,0.046279,0.055515,3333.312958,0.100742,9.926307
52.043477,True,2,0.0,1744856335,3,22,22,0,-27.510518,153.137457,-0.010498,-0.007889,-0.028225,0.685999,1.328999,63.492251,2.085452,1.889165,2.285738,0.048275,0.046276,0.055513,3333.411681,0.098723,10.129312
52.143532,True,2,0.0,1744856335,3,22,22,0,-27.510518,153.137457,-0.008002,0.003888,0.015901,0.685999,1.328999,63.520494,2.085314,1.889684,2.287046,0.048272,0.046273,0.055511,3333.511737,0.100056,9.994435
52.24425,True,2,0.0,1744856335,3,22,22,0,-27.510518,153.137457,0.033201,-0.017104,0.008667,0.685999,1.328999,63.570693,2.084229,1.888705,2.285622,0.048268,0.04627,0.055509,3333.612454,0.100717,9.92877
52.343322,True,2,0.0,1744856335,3,22,22,0,-27.510518,153.137458,-0.02471,0.01737,-0.027831,0.685999,1.328999,63.63134,2.08342,1.888147,2.284289,0.048265,0.046268,0.055507,3333.711527,0.099073,10.093594
52.446652,True,2,0.0,1744856336,3,22,22,0,-27.510518,153.137458,-0.001975,0.000361,-0.000555,0.685999,1.328999,63.671641,2.082575,1.886858,2.28292,0.048263,0.046267,0.055507,3333.814857,0.10333,9.677742
52.543887,True,2,0.0,1744856336,3,22,22,0,-27.510518,153.137458,0.013194,-0.01014,0.011201,0.685999,1.328999,63.697141,2.082065,1.88689,2.283849,0.04826,0.046264,0.055505,3333.912091,0.097234,10.284443
52.643733,True,2,0.0,1744856336,3,22,22,0,-27.510518,153.137458,-0.041808,0.019145,0.001173,0.685999,1.328999,63.733621,2.082009,1.886531,2.283561,0.048258,0.046263,0.055504,3334.011937,0.099846,10.015419
52.74354,True,2,0.0,1744856336,3,22,22,0,-27.510518,153.137457,0.024873,-0.023867,0.010291,0.685999,1.328999,63.757212,2.081525,1.886099,2.282928,0.048256,0.046261,0.055504,3334.111744,0.099808,10.019285
52.843785,True,2,0.0,1744856336,3,22,22,0,-27.510518,153.137457,-0.0292,0.003761,-0.03747,0.685999,1.328999,63.750384,2.080948,1.885349,2.282536,0.048255,0.04626,0.055502,3334.21199,0.100245,9.975535
52.944582,True,2,0.0,1744856336,3,22,22,0,-27.510518,153.137457,0.020237,-0.005913,-0.001282,0.685999,1.328999,63.735771,2.080427,1.885199,2.282432,0.048253,0.046258,0.055502,3334.312786,0.100796,9.920994
53.043679,True,2,0.0,1744856336,3,22,22,0,-27.510518,153.137457,-0.011425,0.003271,-0.007475,0.685999,1.328999,63.705565,2.079967,1.884729,2.282386,0.048251,0.046256,0.055501,3334.411883,0.099097,10.091133
53.143538,True,2,0.0,1744856336,3,22,22,0,-27.510518,153.137457,-0.013011,0.008191,-0.001515,0.685999,1.328999,63.693353,2.079501,1.883801,2.280982,0.04825,0.046255,0.055499,3334.511742,0.09986,10.014068
53.243539,True,2,0.0,1744856336,3,22,22,0,-27.510518,153.137457,0.015043,-0.01847,0.002234,0.685999,1.328999,63.633533,2.079269,1.883678,2.282199,0.048249,0.046254,0.055499,3334.611744,0.100001,9.999891
53.343398,True,2,0.0,1744856336,3,22,22,0,-27.510518,153.137457,-0.04383,0.016143,-0.01865,0.685999,1.328999,63.619176,2.078993,1.88322,2.281991,0.048248,0.046254,0.055499,3334.711603,0.099859,10.01409
53.447718,True,2,0.0,1744856337,3,22,22,0,-27.510518,153.137457,0.028783,-0.000621,0.00253,0.685999,1.328999,63.549482,2.078305,1.88207,2.28037,0.048247,0.046252,0.055498,3334.815922,0.10432,9.585925
53.543464,True,2,0.0,1744856337,3,22,22,0,-27.510518,153.137457,0.001205,0.00426,-0.009967,0.685999,1.328999,63.487971,2.076482,1.880761,2.277957,0.048246,0.046251,0.055497,3334.911668,0.095746,10.444334
53.643727,True,2,0.0,1744856337,3,22,22,0,-27.510518,153.137458,-0.013758,-0.012069,-0.002418,0.685999,1.328999,63.51109,2.077171,1.881301,2.27954,0.048245,0.046251,0.055497,3335.011932,0.100264,9.973705
53.74364,True,2,0.0,1744856337,3,22,22,0,-27.510518,153.137458,0.002426,-0.00909,0.011239,0.685999,1.328999,63.547119,2.07744,1.880999,2.279641,0.048244,0.046249,0.055496,3335.111845,0.099913,10.008708
53.843975,True,2,0.0,1744856337,3,22,22,0,-27.510518,153.137458,-0.025281,0.018389,-0.022428,0.685999,1.328999,63.558677,2.077488,1.880971,2.280337,0.048243,0.046249,0.055495,3335.21218,0.100335,9.966614
53.944873,True,2,0.0,1744856337,3,22,22,0,-27.510518,153.137458,0.042608,-0.004574,0.012672,0.685999,1.328999,63.537818,2.077241,1.8806,2.279467,0.048243,0.046248,0.055495,3335.313077,0.100897,9.911076
54.043532,True,2,0.0,1744856337,3,22,22,0,-27.510518,153.137459,-0.004371,-0.024106,0.026615,0.685999,1.328999,63.548811,2.076237,1.879458,2.277803,0.048242,0.046247,0.055494,3335.411736,0.098659,10.135935
54.14357,True,2,0.0,1744856337,3,22,22,0,-27.510518,153.137459,0.016247,-9.9e-05,-0.007795,0.685999,1.328999,63.548486,2.075371,1.879234,2.278099,0.048241,0.046247,0.055494,3335.511774,0.100038,9.996168
54.244089,True,2,0.0,1744856337,3,22,22,0,-27.510517,153.137459,-0.015405,0.003509,0.000333,0.685999,1.328999,63.560421,2.074998,1.878112,2.276391,0.048241,0.046246,0.055494,3335.612294,0.100519,9.948339
54.343321,True,2,0.0,1744856337,3,22,22,0,-27.510517,153.137459,0.024218,-0.001977,0.020983,0.685999,1.328999,63.554444,2.073738,1.876938,2.274748,0.048241,0.046246,0.055494,3335.711525,0.099232,10.077424
54.447122,True,2,0.0,1744856338,3,22,22,0,-27.510517,153.137459,-0.059854,0.031432,-0.02893,0.685999,1.328999,63.574697,2.073187,1.877055,2.276003,0.04824,0.046246,0.055494,3335.815326,0.103801,9.633816
54.543793,True,2,0.0,1744856338,3,22,22,0,-27.510517,153.13746,0.002617,-0.003415,-0.020652,0.685999,1.328999,63.572084,2.072929,1.876961,2.275589,0.04824,0.046245,0.055493,3335.911997,0.096671,10.344363
54.643455,True,2,0.0,1744856338,3,22,22,0,-27.510517,153.13746,0.044734,-0.011468,0.025158,0.685999,1.328999,63.554329,2.073592,1.87653,2.275751,0.048239,0.046244,0.055492,3336.011659,0.099662,10.033913
54.743409,True,2,0.0,1744856338,3,22,22,0,-27.510517,153.13746,0.004529,-0.00435,-0.003223,0.685999,1.328999,63.54599,2.074097,1.876344,2.275701,0.048239,0.046243,0.055492,3336.111614,0.099954,10.004575
54.844031,True,2,0.0,1744856338,3,22,22,0,-27.510517,153.13746,0.027919,-0.009691,0.006644,0.685999,1.328999,63.502612,2.072423,1.874948,2.273417,0.048239,0.046243,0.055492,3336.212235,0.100622,9.938192
54.944689,True,2,0.0,1744856338,3,22,22,0,-27.510518,153.13746,-0.020205,-0.010915,0.007174,0.685999,1.328999,63.506195,2.072634,1.875331,2.273528,0.048239,0.046243,0.055492,3336.312893,0.100658,9.93467
55.043481,True,2,0.0,1744856338,3,22,22,0,-27.510518,153.13746,0.003206,-0.025416,0.007137,0.685999,1.328999,63.50739,2.072299,1.874703,2.27333,0.047466,0.044576,0.053822,3336.411685,0.098792,10.122271
55.143763,True,2,0.0,1744856338,3,22,22,0,-27.510517,153.13746,0.020207,0.00307,0.007322,0.685999,1.328999,63.469807,2.072056,1.874117,2.27217,0.047465,0.044575,0.053821,3336.511968,0.100283,9.971817
55.243755,True,2,0.0,1744856338,3,22,22,0,-27.510517,153.137459,0.001626,0.003023,-0.012741,0.685999,1.328999,63.457964,2.07131,1.87354,2.271573,0.047465,0.044574,0.05382,3336.611959,0.099991,10.000883
55.343642,True,2,0.0,1744856338,3,22,22,0,-27.510518,153.137459,-0.019969,0.002767,-0.012124,0.685999,1.328999,63.456007,2.070011,1.872452,2.270092,0.047166,0.044485,0.053636,3336.711846,0.099887,10.01129
55.446544,True,2,0.0,1744856339,3,22,22,0,-27.510518,153.137459,0.000557,-0.005689,-0.003991,0.685999,1.328999,63.430315,2.068834,1.871811,2.268889,0.047464,0.044571,0.053818,3336.814749,0.102903,9.717931
55.560689,True,2,0.0,1744856339,3,24,24,0,-27.510518,153.137459,-0.006686,0.010217,0.012649,0.674,1.215999,63.319774,2.06777,1.870055,2.266333,0.047162,0.044482,0.053633,3336.928893,0.114145,8.760805
55.643477,True,2,0.0,1744856339,3,24,24,0,-27.510518,153.137459,-0.019733,0.013951,-0.033284,0.674,1.215999,63.33349,2.06806,1.870617,2.26784,0.047161,0.044481,0.053631,3337.011682,0.082788,12.079036
55.743846,True,2,0.0,1744856339,3,24,24,0,-27.510518,153.137459,0.020279,-0.010481,0.026071,0.674,1.215999,63.354264,2.068361,1.870128,2.267256,0.047159,0.04448,0.053631,3337.112051,0.100369,9.96323
55.843416,True,2,0.0,1744856339,3,24,24,0,-27.510518,153.137459,0.007984,0.006791,0.010203,0.674,1.215999,63.131486,2.063617,1.861342,2.254575,0.047158,0.044479,0.05363,3337.211621,0.09957,10.043161
55.944906,True,2,0.0,1744856339,3,24,24,0,-27.510518,153.137459,0.005083,-0.0102,0.009062,0.674,1.215999,63.067065,2.063536,1.861213,2.255667,0.047157,0.044478,0.053629,3337.31311,0.101489,9.853239
56.043769,True,2,0.0,1744856339,3,24,24,0,-27.510518,153.137459,0.00147,-0.013683,0.008964,0.674,1.215999,63.065759,2.059442,1.858606,2.251668,0.047167,0.0445,0.053651,3337.411973,0.098863,10.115033
56.143459,True,2,0.0,1744856339,3,24,24,0,-27.510518,153.137459,0.000893,-0.007392,-0.012639,0.674,1.215999,63.229262,2.059376,1.858384,2.25265,0.047171,0.04451,0.053661,3337.511663,0.09969,10.031114
56.243638,True,2,0.0,1744856339,3,24,24,0,-27.510518,153.137459,0.040965,-0.019269,0.015217,0.674,1.215999,63.323613,2.058547,1.857898,2.251746,0.047169,0.044506,0.053657,3337.611842,0.100179,9.98209
56.343929,True,2,0.0,1744856339,3,24,24,0,-27.510517,153.137459,0.037811,-0.002078,0.007732,0.674,1.215999,63.320841,2.058191,1.856949,2.250591,0.047166,0.044503,0.053653,3337.712133,0.100291,9.970987
56.44802,True,2,0.0,1744856340,3,24,24,0,-27.510517,153.137459,-0.022658,0.008977,0.012451,0.674,1.215999,63.361472,2.058668,1.856748,2.250092,0.047164,0.044499,0.05365,3337.816224,0.104091,9.60701
56.543525,True,2,0.0,1744856340,3,24,24,0,-27.510517,153.137459,0.044041,-0.010265,0.021434,0.674,1.215999,63.357487,2.058201,1.856463,2.249678,0.047165,0.044502,0.053652,3337.911729,0.095505,10.470646
56.643672,True,2,0.0,1744856340,3,24,24,0,-27.510517,153.137459,0.018289,-0.018083,0.010801,0.674,1.215999,63.337361,2.05804,1.856197,2.249604,0.047173,0.044502,0.053655,3338.011876,0.100147,9.985324
56.744267,True,2,0.0,1744856340,3,24,24,0,-27.510516,153.137459,0.003971,-0.007534,0.00527,0.674,1.215999,63.411748,2.057493,1.85522,2.248018,0.047171,0.044498,0.053652,3338.112472,0.100596,9.940788
56.843523,True,2,0.0,1744856340,3,24,24,0,-27.510516,153.137459,0.00674,-0.017788,-0.009317,0.674,1.215999,63.441922,2.056469,1.854315,2.246888,0.047168,0.044495,0.053648,3338.211727,0.099256,10.07498
56.944781,True,2,0.0,1744856340,3,24,24,0,-27.510516,153.13746,-0.005287,0.020436,-0.005135,0.674,1.215999,63.412444,2.056716,1.854074,2.24705,0.047166,0.044493,0.053646,3338.312986,0.101258,9.875746
57.043653,True,2,0.0,1744856340,3,24,24,0,-27.510516,153.13746,0.035241,0.000116,0.009804,0.674,1.215999,63.42862,2.055665,1.852672,2.24464,0.047164,0.04449,0.053643,3338.411857,0.098872,10.1141
57.144154,True,2,0.0,1744856340,3,24,24,0,-27.510516,153.13746,0.015203,-0.010608,0.008373,0.674,1.215999,63.412525,2.056552,1.852872,2.244531,0.047162,0.044488,0.053641,3338.512358,0.100501,9.95016
57.243391,True,2,0.0,1744856340,3,24,24,0,-27.510517,153.137459,-0.000765,0.024758,-0.030086,0.674,1.215999,63.443181,2.055899,1.85217,2.244109,0.04716,0.044485,0.053638,3338.611596,0.099237,10.076839
57.343638,True,2,0.0,1744856340,3,24,24,0,-27.510517,153.137459,-0.014808,0.003605,0.012484,0.674,1.215999,63.489993,2.05585,1.851947,2.244066,0.047158,0.044483,0.053636,3338.711842,0.100247,9.975398
57.447307,True,2,0.0,1744856341,3,24,24,0,-27.510517,153.137459,-0.014036,0.000128,-0.0216,0.674,1.215999,63.486886,2.055591,1.851885,2.243609,0.047156,0.044481,0.053634,3338.815511,0.103668,9.646139
57.543483,True,2,0.0,1744856341,3,24,24,0,-27.510517,153.137459,-0.017127,-0.002696,0.013646,0.674,1.215999,63.577166,2.05479,1.851262,2.243026,0.047154,0.044479,0.053631,3338.911687,0.096176,10.397587
57.643736,True,2,0.0,1744856341,3,24,24,0,-27.510517,153.137459,-0.007357,-0.017217,-0.003134,0.674,1.215999,63.592234,2.054675,1.851179,2.243297,0.044964,0.043803,0.052252,3339.01194,0.100253,9.974752
57.743787,True,2,0.0,1744856341,3,24,24,0,-27.510517,153.137459,0.031396,-0.003505,0.031238,0.674,1.215999,63.61041,2.054623,1.851108,2.243034,0.043508,0.043509,0.051482,3339.111992,0.100052,9.994841
57.843634,True,2,0.0,1744856341,3,24,24,0,-27.510517,153.137459,-0.007263,0.011532,-0.003889,0.674,1.215999,63.630845,2.054842,1.850494,2.242771,0.043288,0.043189,0.051043,3339.211838,0.099846,10.015374
57.94517,True,2,0.0,1744856341,3,24,24,0,-27.510517,153.137459,-0.030589,0.020833,-0.025549,0.674,1.215999,63.63763,2.05475,1.850852,2.24352,0.043274,0.043183,0.051033,3339.313375,0.101536,9.848677
58.044001,True,2,0.0,1744856341,3,24,24,0,-27.510517,153.137459,0.010972,-0.004629,0.015402,0.674,1.215999,63.661852,2.053487,1.848983,2.240409,0.043261,0.043177,0.051024,3339.412205,0.09883,10.118354
58.14359,True,2,0.0,1744856341,3,24,24,0,-27.510517,153.137458,-0.008007,0.006623,-0.016722,0.674,1.215999,63.703195,2.054636,1.849745,2.242265,0.043248,0.043172,0.051015,3339.511795,0.09959,10.041212
58.243454,True,2,0.0,1744856341,3,24,24,0,-27.510517,153.137458,-0.001379,-0.002543,0.009652,0.674,1.215999,63.69641,2.052062,1.847775,2.238918,0.043237,0.043168,0.051009,3339.611659,0.099864,10.013609
58.343723,True,2,0.0,1744856341,3,24,24,0,-27.510517,153.137458,0.001524,0.01701,-0.002928,0.674,1.215999,63.686173,2.053059,1.84839,2.240454,0.043228,0.043165,0.051002,3339.711927,0.100268,9.97324
58.447426,True,2,0.0,1744856342,3,24,24,0,-27.510517,153.137458,0.029023,0.000416,0.001744,0.674,1.215999,63.69146,2.05198,1.847423,2.239148,0.043218,0.04316,0.050995,3339.81563,0.103703,9.642898
58.561995,True,2,0.0,1744856342,3,27,27,0,-27.510513,153.137458,0.002378,-0.005052,-0.013938,0.615,1.121999,62.940741,1.937427,1.816659,2.173837,0.04321,0.043157,0.05099,3339.9302,0.114569,8.728341
58.644225,True,2,0.0,1744856342,3,27,27,0,-27.510513,153.137458,0.003403,-0.019355,0.018107,0.615,1.121999,62.934266,1.891475,1.813507,2.157957,0.040748,0.04251,0.049617,3340.012429,0.082229,12.161123
58.74418,True,2,0.0,1744856342,3,27,27,0,-27.510513,153.137459,-0.029037,0.031114,-0.012978,0.615,1.121999,62.969185,1.890286,1.813429,2.15739,0.04074,0.042526,0.049628,3340.112384,0.099955,10.004488
